Transect,Year,Transect_Area_m2,Year_cons,Transect_number,Site,Month,Season,Human_use_level,Abudefduf_concolor,Abudefduf_declivifrons,Abudefduf_troschelii,Acanthurus_nigricans,Acanthurus_xanthopterus,Alphestes_immaculatus,Aluterus_scriptus,Anisotremus_interruptus,Apogon_pacificus,Apogon_retrosella,Arothron_hispidus,Arothron_meleagris,Balistes_polylepis,Bodianus_diplotaenia,Cantherhines_dumerilii,Canthigaster_punctatissima,Caranx_caballus,Caranx_caninus,Caranx_sexfasciatus,Caranx_vinctus,Cephalopholis_panamensis,Cephalopholis_colonus,Chaetodon_humeralis,Chromis_atrilobata,Cirrhitichthys_oxycephalus,Cirrhitus_rivulatus,Coryphopterus_urospilus,Diodon_holocanthus,Diodon_hystrix,Echidna_nebulosa,Elagatis_bipinnulata,Elacatinus_punticulatus,Epinephelus_analogus,Epinephelus_labriformis,Fistularia_commersonii,Haemulon_flaviguttatum,Haemulon_maculicauda,Haemulon_scudderii,Haemulon_sexfasciatum,Haemulon_steindachneri,Halichoeres_chierchiae,Halichoeres_dispilus,Halichoeres_insularis,Halichoeres_melanotis,Halichoeres_nicholsi,Halichoeres_notospilus,Heteropriacanthus_cruentatus,Hippocampus_ingens,Holacanthus_passer,Hoplopagrus_guentherii,Johnrandallia_nigrirostris,Kyphosus_analogus,Kyphosus_elegans,Kyphosus_vaigiensis,Lutjanus_argentiventris,Lutjanus_guttatus,Lutjanus_inermis,Lutjanus_jordani,Lutjanus_novemfasciatus,Melichthys_niger,Microspathodon_bairdii,Microspathodon_dorsalis,Mugil_curema,Mulloidichthys_dentatus,Myripristis_leiognathus,Novaculichthys_taeniourus,Ophioblennius_steindachneri,Opistognathus_panamensis,Ostracion_meleagris,Oxycirrhites_typus,Oxyporhamphus_micropterus_micropterus,Pareques_viola,Plagiotremus_azaleus,Platybelone_argalus_pterura,Pomacanthus_zonipectus,Prionurus_laticlavius,Pseudobalistes_naufragium,Rypticus_bicolor,Sargocentron_suborbitale,Scarus_compressus,Scarus_ghobban,Scarus_perrico,Scarus_rubroviolaceus,Scorpaena_mystes,Kyphosus_ocyurus,Selar_crumenophthalmus,Serranus_psittacinus,Sphoeroides_annulatus,Sphoeroides_lobatus,Stegastes_acapulcoensis,Stegastes_flavilatus,Stegastes_leucorus,Stegastes_rectifraenum,Sufflamen_verres,Synodus_lacertinus,Thalassoma_lucasanum,Trachinotus_rhodopus,Tylosurus_pacificus,Zanclus_cornutus
2013MarCacaluta2,2013,80,8,2,Cacaluta,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.0125,0,0,0,0,0,0,0,0,0.0625,0.625,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.1875,0,0,0.05,0,0,0,0.0125,0,0.025,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0
2013MarIsla_San_Agustin1,2013,80,8,1,Isla_San_Agustin,Mar,Cold,MPA,0,0,0,0,0,0,0,0,5,0,0,0.025,0,0.0875,0,0,0,0,0,0,0.0125,0,0.0375,7.5,0,0,0,0.0125,0,0,0,0,0,0,0,0,11.875,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0,0,0,0.0125,0,0,0,0,0,0.0125,0.05,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0,0,0,0,0,1.75,0,0,0
2013MarIsla_San_Agustin2,2013,80,8,2,Isla_San_Agustin,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.1375,0,0,0,0,0,0,0.0125,0,0,10.5,0,0.0125,0,0,0,0,0,0,0,0.0125,0,0,0.1125,0,0,0,0.0125,0.1,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0.0125,0,0,0.0125,0,1.5875,0,0,0
2013MarJicaral1,2013,80,8,1,Jicaral,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0.0625,0,0,0.3125,0,0,0,0,0,0,0.25,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0,0,0,0.375,0.0125,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0.05,1.875,0,0.0125,0
2013MarJicaral2,2013,80,8,2,Jicaral,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.0375,0,0.125,0,0,0.3125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0.3375,0,0,0
2013MarJicaral3,2013,80,8,3,Jicaral,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.05,0.025,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3875,0,0,0,0,0.0375,2.375,0,0,0
2013MarJicaral4,2013,80,8,4,Jicaral,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0125,0.0625,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.125,0,0,0.0125,0,0.9375,0,0,0
2013MarRiscalillo1,2013,80,8,1,Riscalillo,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.0125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.0125,0.1,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.375,0.15,0,0,0.0125,0.0125,0.6375,0,0,0
2013MarRiscalillo2,2013,80,8,2,Riscalillo,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.1125,0,0,0,0,0,0,0,0,0.1,0,0,0,0.0125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0625,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6125,0,0,0,0,0,0.8875,0,0,0
2013MarRiscalillo3,2013,80,8,3,Riscalillo,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,0.0375,0,0,0,0,0.8375,0,0,0
2013MarRiscalillo4,2013,80,8,4,Riscalillo,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7875,0,0,0,0,0,1.075,0,0,0
2013MarSan_Agustin1,2013,80,8,1,San_Agustin,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4125,0.05,0,0,0,0,1.5,0,0,0
2013MarSan_Agustin2,2013,80,8,2,San_Agustin,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.05,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5375,0,0,0,0,0,2.1875,0,0,0
2013MarSan_Agustin3,2013,80,8,3,San_Agustin,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5375,0.0125,0,0,0.0625,0,1.375,0,0,0
2013MarSan_Agustin4,2013,80,8,4,San_Agustin,Mar,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1625,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8875,0,0,0,0,0,2.45,0,0,0
2016EneCacaluta1,2016,80,11,1,Cacaluta,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.2625,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.5625,0.075,0,0,0,0,1.4375,0,0,0
2016EneCacaluta2,2016,80,11,2,Cacaluta,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,0.375,0,0,0,0,0.3125,0,0,0.0125,0,0,0,0,0,0.025,0,0,0,0.0125,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.1875,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0.625,0.0375,0,0,0,0,1.3625,0,0,0
2016EneCacaluta3,2016,80,11,3,Cacaluta,Jan,Cold,MPA,0,0,0,0,0,0,0,0,5.625,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375,0.075,0,0,0,0,1.9,0,0,0
2016EneCacaluta4,2016,80,11,4,Cacaluta,Jan,Cold,MPA,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375,0.0375,0,0,0,0,0.275,0,0,0
2016EneEntrega1,2016,80,11,1,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4125,0.0125,0,0,0,0,0.9625,0,0,0
2016EneEntrega2,2016,80,11,2,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4625,0,0,0,0,0,1.225,0,0,0
2016EneEntrega3,2016,80,11,3,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.025,0,1.1125,0,0,0
2016EneEntrega4,2016,80,11,4,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.0125,0,0.525,0,0,0
2016EneJicaral1,2016,80,11,1,Jicaral,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0375,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.025,0,0,0.0125,0,0,0,0.0125,0.15,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0.0125,0,0,0.475,0.1,0,0,0.025,0,0.7375,0,0,0
2016EneJicaral2,2016,80,11,2,Jicaral,Jan,Cold,MPA,0,0,0,0,0,0,0,0,6.25,0,0,0.0125,0,0.075,0,0,0,0,0,0,0.0375,0,0,5,0,0.025,0,0,0,0,0,0,0,0.025,0,0,0.025,0,0,0,0.0375,0.1,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9125,0.0375,0,0,0,0,0.7625,0,0,0
2016EneJicaral3,2016,80,11,3,Jicaral,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.0375,0,0,0,0,0,0,0.0375,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.1375,0,0,0,0,0.6625,0,0,0
2016EneJicaral4,2016,80,11,4,Jicaral,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.0125,0,0,0.0375,0,0,0,0.025,0.175,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0.025,0,0,0.1625,0.0875,0,0,0.0125,0,0.5375,0,0,0
2016EneJicaral5,2016,80,11,5,Jicaral,Jan,Cold,MPA,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0.4,0.1625,0,0,0.0375,0,1.4875,0,0,0
2016EneMaguey1,2016,80,11,1,Maguey,Jan,Cold,MPA,0,0,0,0,0,0,0,0,8.75,0,0,0.0125,0,0.025,0,0,0,0,0,0,0,0.0125,0,0.2625,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1125,0,0,0,0,0.5875,0,0,0
2016EneMaguey2,2016,80,11,2,Maguey,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5125,0,0,0,0,0,1.1125,0,0,0
2016EneMaguey3,2016,80,11,3,Maguey,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.2125,0,0,0,0,0,0.7875,0,0,0
2016EneRiscalillo1,2016,80,11,1,Riscalillo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0.025,0,0,0,0,0,0,0.0875,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0.05,0.0125,0,0,0,0,0.0125,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0.025,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.6625,0.0875,0,0,0.0125,0,0.425,0,0,0
2016EneRiscalillo2,2016,80,11,2,Riscalillo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.025,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8875,0.0375,0,0,0,0,1.0125,0,0,0
2016EneRiscalillo3,2016,80,11,3,Riscalillo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.075,0,0,0,0,0.8,0,0,0
2016EneRiscalillo4,2016,80,11,4,Riscalillo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016EneSan_Agustin1,2016,80,11,1,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.075,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.4875,0.025,0,0,0.0125,0,0.25,0,0,0
2016EneSan_Agustin2,2016,80,11,2,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.9375,0,0,0
2016EneSan_Agustin3,2016,80,11,3,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.0125,0,0,0,0,1,0,0,0
2016EneSan_Agustin4,2016,80,11,4,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.6125,0,0,0
2017EneCacaluta1,2017,80,12,1,Cacaluta,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0125,0,0,0,0,0,0.025,0,0,0,0,0,0,0.0125,0.25,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.075,0.125,0,0,0.025,0,0.5625,0,0,0
2017EneCacaluta2,2017,80,12,2,Cacaluta,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.025,0,0,0,0,0.0125,0,0,0.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.025,0,0,0.2375,0.1625,0,0,0.025,0,0.35,0,0,0
2017EneCacaluta3,2017,80,12,3,Cacaluta,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0375,0,0.0125,0,0,0,0,0,0,0.0125,0.5,0.0875,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0.75,0,0,0,0,0,0,0.025,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.0125,0,0,0.3625,0.1125,0,0,0,0,1.35,0,0,0
2017EneCacaluta4,2017,80,12,4,Cacaluta,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1625,0.1,0,0,0.0375,0,0.4125,0,0,0
2017EneChahue1,2017,80,12,1,Chahue,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.0375,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,1.2,0.0375,0,0,0,0,0.2625,0,0,0
2017EneChahue2,2017,80,12,2,Chahue,Jan,Cold,Non-protected,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.025,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.05,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.025,0,0,0,0.0625,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.225,0,0.0125,0,0,0,0,0,0,0,0,1.3625,0.075,0,0,0,0,0.3625,0,0,0
2017EneChahue3,2017,80,12,3,Chahue,Jan,Cold,Non-protected,0,0,0,0,2.5,0,0,0,0,0,0,0.05,0,0.6375,0.025,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0.0125,0,0,0,0,0,0.0125,0,0,1,0,0,0.2125,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,2.5,0,0,0
2017EneChahue4,2017,80,12,4,Chahue,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.7625,0,0,0,0,0,1.1,0,0,0
2017EneDos_Hermanas1,2017,80,12,1,Dos_Hermanas,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.5375,0,0,0.0125,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0.35,0.1875,0,0,0,0,0.875,0,0,0
